image_id,algorithm,W,H,S_raw,S_encoded,CR,saving_percent,bpp,T_enc,T_decode,T_total,PeakRSS,PeakRSS_additional,PSNR,SSIM,lossless_exact
54,LZW,384,512,589824,490653,1.202120439495937,16.81365966796875,19.9647216796875,0.005777041000328609,0.002723102000345534,0.008500143000674143,258764,0,inf,1.0,True
54,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10929411500001152,0.7559967659999529,0.8652908809999644,258764,0,41.066882054443816,0.9930131968030979,False
54,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11578726500010816,0.7081058820003818,0.82389314700049,258764,0,33.93486233283578,0.8868194762442441,False
540,JPEG,512,384,589824,37876,15.572499735980568,93.57842339409721,1.5411783854166667,0.0009159889996226411,0.0009584689996700035,0.0018744579992926447,258764,0,35.384916773716725,0.9297240628247732,False
540,Huffman,512,384,589824,565473,1.0430630640189718,4.1285196940104125,23.0091552734375,0.039811621999433555,0.11351306100004876,0.15332468299948232,258764,0,inf,1.0,True
540,LZW,512,384,589824,565043,1.0438568392140066,4.201422797309029,22.991658528645832,0.005648770999869157,0.002773055000034219,0.008421825999903376,258764,0,inf,1.0,True
540,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11038676499993016,1.7021803659999932,1.8125671309999234,258764,0,32.22813912714765,0.9592658537885616,False
540,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11424091500066424,1.4980984210005772,1.6123393360012415,258764,0,30.28126980606934,0.8659261963015975,False
541,JPEG,384,512,589824,20436,28.862008220786848,96.53523763020834,0.83154296875,0.0008814789998723427,0.00096044499969139,0.0018419239995637327,258764,0,39.522981537808164,0.9619474837539866,False
541,Huffman,384,512,589824,567915,1.0385779562082353,3.714497884114587,23.1085205078125,0.038936029999604216,0.11352496699964831,0.15246099699925253,258764,0,inf,1.0,True
541,LZW,384,512,589824,450265,1.3099485858327873,23.66112603081597,18.321329752604168,0.005470461000186333,0.002631178999763506,0.008101639999949839,258764,0,inf,1.0,True
541,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10788952900020377,0.6271701810001105,0.7350597100003142,258764,0,42.102464592903274,0.9946808168780494,False
541,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11472074999983306,0.5826879349997398,0.6974086849995729,258764,0,34.13195841309023,0.8859471405750385,False
542,JPEG,512,384,589824,13611,43.334361913158475,97.69236246744791,0.5538330078125,0.000825320999865653,0.0007113120000212803,0.0015366329998869332,258764,0,40.10623005476097,0.9457681140349821,False
542,Huffman,512,384,589824,450531,1.3091751732955113,23.61602783203125,18.3321533203125,0.0393716670005233,0.09419763900041289,0.1335693060009362,258764,0,inf,1.0,True
542,LZW,512,384,589824,395893,1.4898571078549,32.87946912977431,16.108927408854168,0.006096486000387813,0.002334914000130084,0.008431400000517897,258764,0,inf,1.0,True
542,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10995904899937159,2.621084050000718,2.7310430990000896,258764,0,33.09962125530802,0.9547405924835363,False
542,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11802376400009962,2.2974242700001923,2.415448034000292,258764,0,31.013352867249164,0.8454022555741645,False
543,JPEG,512,384,589824,15159,38.909162873540474,97.42991129557291,0.6168212890625,0.0008130670003083651,0.0007308129997909418,0.001543880000099307,258764,0,41.00750393389535,0.9578049658114017,False
543,Huffman,512,384,589824,530021,1.1128313783793473,10.139126247829866,21.566609700520832,0.0392723909999404,0.11424300300041068,0.15351539400035108,258764,0,inf,1.0,True
543,LZW,512,384,589824,419939,1.4045468508521475,28.802659776475693,17.087361653645832,0.005808169999909296,0.002543173000049137,0.008351342999958433,258764,0,inf,1.0,True
543,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11232083100003365,1.334092091000457,1.4464129220004907,258764,0,34.10531168523625,0.965750883664906,False
543,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11345741800050746,1.2224560499998915,1.335913468000399,258764,0,30.836900709916595,0.832534894636345,False
544,JPEG,384,512,589824,22347,26.393878372935966,96.21124267578125,0.9093017578125,0.0009142990002146689,0.0009481790002610069,0.0018624780004756758,258764,0,38.14284425915002,0.9387742820425716,False
544,Huffman,384,512,589824,548633,1.075079333543553,6.983608669704866,22.323933919270832,0.040587633000541246,0.11083042300015222,0.15141805600069347,258764,0,inf,1.0,True
544,LZW,384,512,589824,419515,1.4059664135966532,28.874545627170136,17.070109049479168,0.005893518000448239,0.002542420999816386,0.008435939000264625,258764,0,inf,1.0,True
544,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10956252600044536,0.3546461730002193,0.46420869900066464,258764,0,46.2491081251741,0.99828076410878,False
544,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11735742000018945,0.32147603599969443,0.4388334559998839,258764,0,34.73655184958137,0.8826762087029406,False
545,JPEG,384,512,589824,20651,28.561522444433685,96.49878607855904,0.8402913411458334,0.000836254000205372,0.0007809779999661259,0.001617232000171498,258764,0,39.767621099364746,0.9576105987528057,False
545,Huffman,384,512,589824,548646,1.0750538598659245,6.9814046223958375,22.324462890625,0.03881582800022443,0.10900726100044267,0.1478230890006671,258764,0,inf,1.0,True
545,LZW,384,512,589824,393569,1.4986546196473807,33.27348497178819,16.014363606770832,0.005751652000071772,0.002492915999937395,0.008244568000009167,258764,0,inf,1.0,True
545,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10979333399973257,0.4502640529999553,0.5600573869996879,258764,0,37.50055616719792,0.992302814852844,False
545,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11545277199911652,0.43609328100046696,0.5515460529995835,258764,0,32.518168084879434,0.8887008961040754,False
546,JPEG,384,512,589824,26924,21.906997474372307,95.43524848090279,1.0955403645833333,0.0008823819998724503,0.0009161669995592092,0.0017985489994316595,258764,0,37.98207130921201,0.9638057455977509,False
546,Huffman,384,512,589824,515402,1.144396024850505,12.617662217881943,20.971761067708332,0.03996520100008638,0.10671303200069815,0.14667823300078453,258764,0,inf,1.0,True
546,LZW,384,512,589824,400765,1.4717452871383478,32.05346001519097,16.307169596354168,0.0057359779993930715,0.0024669979993632296,0.008202975998756301,258764,0,inf,1.0,True
546,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11096577100033755,0.4176544379997722,0.5286202090001098,258764,0,45.43000762917494,0.9983626996968153,False
546,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11520418700001755,0.44212598299964156,0.5573301699996591,258764,0,33.61149033950271,0.9243260127338052,False
547,JPEG,512,384,589824,30279,19.479639354007727,94.86643473307291,1.2320556640625,0.0009782260003703414,0.000996965000013006,0.0019751910003833473,258764,0,37.32861052041808,0.9583386194822049,False
547,Huffman,512,384,589824,545844,1.0805724712555236,7.4564615885416625,22.21044921875,0.04021007899973483,0.10887867799920059,0.14908875699893542,258764,0,inf,1.0,True
547,LZW,512,384,589824,447369,1.318428411445585,24.152119954427086,18.2034912109375,0.00587610799993854,0.0026484689997232636,0.008524576999661804,258764,0,inf,1.0,True
547,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10925914499966893,0.4711173499999859,0.5803764949996548,258764,0,41.380191574790224,0.9976359880668947,False
547,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11482828299995163,0.41396452899971337,0.528792811999665,258764,0,33.74008989136051,0.902429032016464,False
548,JPEG,512,384,589824,22097,26.692492193510432,96.25362820095486,0.8991292317708334,0.0008477450001009856,0.0008914489999369835,0.001739194000037969,258764,0,39.001050789654876,0.9567180554362101,False
548,Huffman,512,384,589824,552775,1.067023653385193,6.281365288628471,22.492472330729168,0.04060825299984572,0.10956975000044622,0.15017800300029194,258764,0,inf,1.0,True
548,LZW,512,384,589824,422511,1.3959967906161024,28.366597493489586,17.1920166015625,0.006133570000201871,0.002489423000042734,0.008622993000244605,258764,0,inf,1.0,True
548,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11132810199978849,0.34718840299956355,0.45851650499935204,258764,0,45.901690885091654,0.9983720757503131,False
548,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11564120500042918,0.4122943909997048,0.527935596000134,258764,0,34.34035252809241,0.8992736489475973,False
549,JPEG,384,512,589824,28242,20.88463989802422,95.2117919921875,1.149169921875,0.000886873999661475,0.0009593049999239156,0.0018461789995853906,258764,0,37.17965825260871,0.953882440484685,False
549,Huffman,384,512,589824,539244,1.0937979838440484,8.575439453125,21.94189453125,0.04130220699971687,0.10759387800044351,0.14889608500016038,258764,0,inf,1.0,True
549,LZW,384,512,589824,466176,1.2652388797364085,20.963541666666664,18.96875,0.005707669999537757,0.0025524230004521087,0.008260092999989865,258764,0,inf,1.0,True
549,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10879999099961424,0.5389486600006421,0.6477486510002564,258764,0,41.15288284555399,0.996523522433067,False
549,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11438909600019542,0.49691818300016166,0.6113072790003571,258764,0,33.84830085614379,0.8979321175395194,False
55,JPEG,512,384,589824,44718,13.18985643365088,92.41841634114584,1.819580078125,0.0010096450005221413,0.001152691999777744,0.0021623370002998854,258764,0,34.990935027066016,0.9457089229158385,False
55,Huffman,512,384,589824,585591,1.0072285947017627,0.717671712239587,23.8277587890625,0.041107887999714876,0.1181549510001787,0.15926283899989357,258764,0,inf,1.0,True
55,LZW,512,384,589824,625653,0.9427334321101314,-6.07452392578125,25.4578857421875,0.005673480000041309,0.0030708989997947356,0.008744378999836044,258764,0,inf,1.0,True
55,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11120338100045046,1.279685237999729,1.3908886190001795,258764,0,35.96917896210152,0.9804030189800538,False
55,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11566932799996721,1.0826922400001422,1.1983615680001094,258764,0,32.3727862691298,0.9050605754528301,False
550,JPEG,512,384,589824,30416,19.39189900052604,94.84320746527779,1.2376302083333333,0.0009399470000062138,0.0010293840005033417,0.0019693310005095555,258764,0,37.24979796916978,0.9598780915856353,False
550,Huffman,512,384,589824,539280,1.093724966622163,8.5693359375,21.943359375,0.04697641399980057,0.11995754699910322,0.16693396099890379,258764,0,inf,1.0,True
550,LZW,512,384,589824,438381,1.3454597712948326,25.67596435546875,17.8377685546875,0.006160087000353087,0.0026335130005463725,0.00879360000089946,258764,0,inf,1.0,True
550,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11269008699946426,0.5013380269992922,0.6140281139987565,258764,0,44.76549404006203,0.9980511004905278,False
550,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11742433200015512,0.46220874699974956,0.5796330789999047,258764,0,34.17175330736657,0.9116325529043361,False
551,JPEG,384,512,589824,33973,17.36155182056339,94.24014621310764,1.3823649088541667,0.0009487389997957507,0.0009953769995263428,0.0019441159993220936,258764,0,36.53126957145158,0.9516513761531664,False
551,Huffman,384,512,589824,556093,1.06065712030182,5.718824598524308,22.627482096354168,0.04162021799947979,0.11042833699957555,0.15204855499905534,258764,0,inf,1.0,True
551,LZW,384,512,589824,463233,1.2732771628964257,21.462504069010414,18.8489990234375,0.005332658000043011,0.002616617999592563,0.007949275999635574,258764,0,inf,1.0,True
551,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11037632700026734,0.5152964330000032,0.6256727600002705,258764,0,35.234942250679865,0.9937588389565849,False
551,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11508241600040492,0.5434533830002692,0.6585357990006742,258764,0,32.733410111965135,0.900907433251615,False
552,JPEG,512,384,589824,32125,18.360280155642023,94.55346001519096,1.3071695963541667,0.001304237000113062,0.0017330979999314877,0.00303733500004455,258764,0,37.637344754077645,0.9589460981027109,False
552,Huffman,512,384,589824,566928,1.0403860807721614,3.8818359375,23.068359375,0.041295172999525676,0.11382778600000165,0.15512295899952733,258764,0,inf,1.0,True
552,LZW,512,384,589824,472967,1.2470722058832857,19.812181260850693,19.245076497395832,0.0052040450000276905,0.0025816280003709835,0.007785673000398674,258764,0,inf,1.0,True
552,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11029679399962333,0.5477561140005491,0.6580529080001725,258764,0,34.72169849584908,0.9931555655856572,False
552,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11500556099963433,0.4931078859999616,0.6081134469995959,258764,0,32.62773385106169,0.9097285297175571,False
553,JPEG,512,384,589824,31595,18.6682702959329,94.64331732855904,1.2856038411458333,0.0008936829999584006,0.0009822009997151326,0.0018758839996735333,258764,0,37.65025479142706,0.9589198812624646,False
553,Huffman,512,384,589824,545852,1.0805566343990678,7.455105251736116,22.210774739583332,0.04038130400022055,0.10884052900019014,0.1492218330004107,258764,0,inf,1.0,True
553,LZW,512,384,589824,442749,1.3321859563770895,24.935404459635414,18.0155029296875,0.005646370999784267,0.0025553109999236767,0.008201681999707944,258764,0,inf,1.0,True
553,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11051544200017815,0.5967991040006382,0.7073145460008163,258764,0,38.55047299717677,0.9960880729810576,False
553,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11522083699946961,0.47574645199983934,0.590967288999309,258764,0,33.16453705324494,0.9076519687620971,False
554,JPEG,512,384,589824,36700,16.07149863760218,93.77780490451389,1.4933268229166667,0.0009280189997298294,0.0010402699999758624,0.001968288999705692,258764,0,35.92534095566291,0.963609131535086,False
554,Huffman,512,384,589824,532926,1.1067652919917588,9.6466064453125,21.684814453125,0.03873189000023558,0.11193249100051617,0.15066438100075175,258764,0,inf,1.0,True
554,LZW,512,384,589824,453239,1.3013531492214925,23.156907823350693,18.442342122395832,0.005754298999818275,0.002499275999980455,0.00825357499979873,258764,0,inf,1.0,True
554,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1096749339994858,0.941599999000573,1.0512749330000588,258764,0,33.60931311722288,0.9902359719979854,False
554,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11413905700010218,0.7357535569999527,0.8498926140000549,258764,0,30.83336337218445,0.9175756895280047,False
555,JPEG,512,384,589824,31739,18.583572261255867,94.61890326605904,1.2914632161458333,0.0008853039998939494,0.0009779669999261387,0.001863270999820088,258764,0,36.71845760822742,0.9628780630034258,False
555,Huffman,512,384,589824,520709,1.1327324858990337,11.717902289496529,21.187703450520832,0.03809781500058307,0.10375074700004916,0.14184856200063223,258764,0,inf,1.0,True
555,LZW,512,384,589824,453105,1.3017380077465488,23.17962646484375,18.4368896484375,0.0057509070002197404,0.002411652999398939,0.00816255999961868,258764,0,inf,1.0,True
555,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10951614500027063,0.6351300300002549,0.7446461750005255,258764,0,29.354648760938957,0.9828524641878577,False
555,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12230001100033405,0.6062051389999397,0.7285051500002737,258764,0,29.380562484593327,0.8997242646031975,False
556,JPEG,512,384,589824,29901,19.725895455001506,94.93052164713541,1.2166748046875,0.0009256809998987592,0.0010029710001617786,0.0019286520000605378,258764,0,37.95888927348393,0.9601461850916942,False
556,Huffman,512,384,589824,545687,1.0808833635399047,7.483079698350692,22.204060872395832,0.040079346999846166,0.10903182699985337,0.14911117399969953,258764,0,inf,1.0,True
556,LZW,512,384,589824,447919,1.3168095124341679,24.058871799045136,18.225870768229168,0.005600265999419207,0.002645685999596026,0.008245951999015233,258764,0,inf,1.0,True
556,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1112164030000713,0.47483192199979385,0.5860483249998651,258764,0,42.513663609943606,0.997701006147984,False
556,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11722323100002541,0.5836010290004197,0.7008242600004451,258764,0,33.369326191436734,0.9026058782106096,False
557,JPEG,512,384,589824,22842,25.821907013396377,96.1273193359375,0.929443359375,0.0008458330003122683,0.0008742800000618445,0.0017201130003741127,258764,0,38.98126077049247,0.9615004674391953,False
557,Huffman,512,384,589824,551975,1.0685701345169618,6.416998969184029,22.459920247395832,0.03974235599980602,0.10921052699995926,0.14895288299976528,258764,0,inf,1.0,True
557,LZW,512,384,589824,404087,1.459646066317402,31.49024115668403,16.442342122395832,0.006137164999927336,0.0025011400002767914,0.008638305000204127,258764,0,inf,1.0,True
557,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11013145100059774,0.4971728809996421,0.6073043320002398,258764,0,42.63484285757072,0.9961096920250462,False
557,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11452831200040237,0.3838583070000823,0.49838661900048464,258764,0,34.46009900354797,0.9086786433942106,False
558,JPEG,512,384,589824,33110,17.814074297795226,94.38646104600694,1.3472493489583333,0.0009062810004252242,0.0009231579997504014,0.0018294390001756256,258764,0,36.24512738844114,0.9578429139650074,False
558,Huffman,512,384,589824,555481,1.0618256970085385,5.822584364149308,22.602579752604168,0.04032112899949425,0.1109824840004876,0.15130361299998185,258764,0,inf,1.0,True
558,LZW,512,384,589824,491159,1.2008819954434307,16.727871365017364,19.985310872395832,0.005787400999906822,0.00276429299992742,0.008551693999834242,258764,0,inf,1.0,True
558,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10931541999980254,0.6432393080003749,0.7525547280001774,258764,0,41.04463055383615,0.9954418851300839,False
558,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11486252300073829,0.6962756049997552,0.8111381280004935,258764,0,33.18255716185573,0.8961207796936493,False
559,JPEG,512,384,589824,23211,25.411399767351686,96.06475830078125,0.9444580078125,0.0008390170005441178,0.0008282139997390914,0.0016672310002832091,258764,0,38.89286663431579,0.9534252687104932,False
559,Huffman,512,384,589824,545984,1.0802953932715977,7.432725694444442,22.216145833333332,0.03961753900057374,0.10969151000062993,0.14930904900120368,258764,0,inf,1.0,True
559,LZW,512,384,589824,423809,1.391721270666739,28.146531846788193,17.244832356770832,0.006048749000001408,0.00252527500015276,0.008574024000154168,258764,0,inf,1.0,True
559,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10949275500024669,0.45866132300034224,0.5681540780005889,258764,0,39.71254904351835,0.993436092284593,False
559,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11451683399991452,0.37341440900036105,0.48793124300027557,258764,0,33.75353247798865,0.8947958275675386,False
56,JPEG,512,384,589824,31248,18.87557603686636,94.7021484375,1.271484375,0.0009692659996289876,0.0010105229994223919,0.0019797889990513795,258764,0,36.55192671071891,0.9314928580442121,False
56,Huffman,512,384,589824,554950,1.0628416974502208,5.912611219618058,22.580973307291668,0.039561448999847926,0.11233765499946458,0.1518991039993125,258764,0,inf,1.0,True
56,LZW,512,384,589824,560013,1.0532326928124882,5.0542195638020875,22.7869873046875,0.0060395070004233276,0.002802979000080086,0.008842486000503413,258764,0,inf,1.0,True
56,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1110805899998013,1.4501129619993662,1.5611935519991675,258764,0,38.429821328390304,0.9850010208663772,False
56,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11535336799988727,1.1294171990002724,1.2447705670001596,258764,0,33.70552981343488,0.8854701477349387,False
560,JPEG,512,384,589824,25943,22.735381413097947,95.60156928168404,1.0556233723958333,0.0008971480001491727,0.0008916980004869401,0.0017888460006361129,258764,0,38.11165391796278,0.9578628226472796,False
560,Huffman,512,384,589824,559454,1.054285070801174,5.148993598090279,22.764241536458332,0.03904177599997638,0.11499966899918945,0.15404144499916583,258764,0,inf,1.0,True
560,LZW,512,384,589824,445417,1.324206305551876,24.483066134982636,18.124064127604168,0.0060000749999744585,0.0026236650001010275,0.008623740000075486,258764,0,inf,1.0,True
560,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11023487500006013,0.45584865900036675,0.5660835340004269,258764,0,45.36137828024549,0.998593003831587,False
560,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11941283400028624,0.4779254570003104,0.5973382910005967,258764,0,34.088151243300345,0.8996115296156262,False
561,JPEG,512,384,589824,33180,17.776491862567813,94.37459309895834,1.35009765625,0.000948222000261012,0.0009523769995212206,0.0019005989997822326,258764,0,35.77688315769764,0.9542320701294834,False
561,Huffman,512,384,589824,564713,1.0444668353659292,4.257371690538192,22.978230794270832,0.04125852400011354,0.11218612100037717,0.1534446450004907,258764,0,inf,1.0,True
561,LZW,512,384,589824,480032,1.2287180854609692,18.614366319444443,19.532552083333332,0.005984663000162982,0.002664500000719272,0.008649163000882254,258764,0,inf,1.0,True
561,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1349482799996622,0.5976776229999814,0.7326259029996436,258764,0,44.35337735629819,0.9979389988763053,False
561,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12017424700025003,0.5874871899995924,0.7076614369998424,258764,0,34.01277477428189,0.9129742159311363,False
562,JPEG,384,512,589824,20283,29.079721934625056,96.56117757161459,0.8253173828125,0.0008963149994087871,0.0008516990001226077,0.0017480139995313948,258764,0,39.588441043940065,0.9618541726441797,False
562,Huffman,384,512,589824,558637,1.055826950237811,5.287509494357634,22.730997721354168,0.04018703100064158,0.11600305299998581,0.1561900840006274,258764,0,inf,1.0,True
562,LZW,384,512,589824,433946,1.359210593023095,26.427883572048614,17.657307942708332,0.005401974000051268,0.0028233369994268287,0.008225310999478097,258764,0,inf,1.0,True
562,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11113675500018871,0.5729643700005909,0.6841011250007796,258764,0,42.041867693915705,0.9951134754200485,False
562,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12375214300027437,0.432601870000326,0.5563540130006004,258764,0,34.872353555075684,0.8934715609434712,False
563,JPEG,512,384,589824,27632,21.345686160972786,95.31521267361111,1.1243489583333333,0.001089501000024029,0.0009555409997119568,0.002045041999735986,258764,0,36.07669426995309,0.939323880471135,False
563,Huffman,512,384,589824,528231,1.116602395542859,10.442606608072913,21.4937744140625,0.04135960300027364,0.10999260700009472,0.15135221000036836,258764,0,inf,1.0,True
563,LZW,512,384,589824,415107,1.4208962990265162,29.62188720703125,16.8907470703125,0.006322432000160916,0.0026572229999146657,0.008979655000075581,258764,0,inf,1.0,True
563,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11250300100073218,0.34824888999992254,0.4607518910006547,258764,0,43.66008907407178,0.9979608960761271,False
563,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11534787799973856,0.2727800439997736,0.3881279219995122,258764,0,34.363146395964506,0.9032414865523752,False
564,JPEG,384,512,589824,32927,17.913080450693958,94.41748725043404,1.3398030598958333,0.000922426000215637,0.0009454400005779462,0.0018678660007935832,258764,0,34.471768061467415,0.9332078523299224,False
564,Huffman,384,512,589824,508297,1.160392447722493,13.822258843315971,20.682657877604168,0.04025853300026938,0.10524174300007871,0.1455002760003481,258764,0,inf,1.0,True
564,LZW,384,512,589824,403307,1.4624690372346625,31.622483995225693,16.410603841145832,0.006010095999954501,0.002510999999685737,0.008521095999640238,258764,0,inf,1.0,True
564,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10901068600014696,0.5652618639996945,0.6742725499998414,258764,0,39.72484031737423,0.9952925235902464,False
564,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11624724400007835,0.47919608800020796,0.5954433320002863,258764,0,33.417522188188755,0.9235435326679714,False
565,JPEG,384,512,589824,53608,11.002536934785853,90.91118706597221,2.1813151041666665,0.0010801850003190339,0.0011365629998181248,0.0022167480001371587,258764,0,31.26144207117732,0.9224138466290825,False
565,Huffman,384,512,589824,540494,1.0912683582056415,8.363511827256943,21.992757161458332,0.04057261800062406,0.10974252599953616,0.15031514400016022,258764,0,inf,1.0,True
565,LZW,384,512,589824,496605,1.187712568339022,15.804545084635413,20.2069091796875,0.005859990000317339,0.002698188000067603,0.008558178000384942,258764,0,inf,1.0,True
565,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10874232400055917,1.1942100489995937,1.3029523730001529,258764,0,36.339403535226246,0.990950988433172,False
565,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11577619099989533,1.1168921750004301,1.2326683660003255,258764,0,32.058959666154664,0.9451188605504893,False
566,JPEG,512,384,589824,39020,15.115940543311122,93.38446723090279,1.5877278645833333,0.0009746420000737999,0.0010517470000195317,0.0020263890000933316,258764,0,33.68528711383669,0.9288782966714172,False
566,Huffman,512,384,589824,556191,1.0604702341461836,5.70220947265625,22.6314697265625,0.040693320999707794,0.11262201000045025,0.15331533100015804,258764,0,inf,1.0,True
566,LZW,512,384,589824,474833,1.2421714581758219,19.495815700954864,19.321004231770832,0.005986948000099801,0.0026502020000407356,0.008637150000140537,258764,0,inf,1.0,True
566,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10971223499927873,0.8630860299999767,0.9727982649992555,258764,0,38.76550627759634,0.9918580989930764,False
566,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11526077800044732,0.6653426510001736,0.780603429000621,258764,0,33.86012390948305,0.8893113647600775,False
567,JPEG,384,512,589824,41804,14.10927184001531,92.91246202256944,1.7010091145833333,0.000988150999546633,0.0011173459997735335,0.0021054969993201667,258764,0,33.42623160213105,0.9351149028410153,False
567,Huffman,384,512,589824,571670,1.0317560830549093,3.077867296006942,23.261311848958332,0.03953818700028933,0.11382043699995847,0.1533586240002478,258764,0,inf,1.0,True
567,LZW,384,512,589824,500357,1.178806332278753,15.168423122829866,20.359578450520832,0.005525323000256321,0.002893906999815954,0.008419230000072275,258764,0,inf,1.0,True
567,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10890745599954244,1.3581113870004629,1.4670188430000053,258764,0,36.34732679676253,0.9876981888770802,False
567,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11383714600015082,1.1234234369994738,1.2372605829996246,258764,0,31.98882592954686,0.916439245031902,False
568,JPEG,512,384,589824,46164,12.776709123992722,92.17325846354166,1.87841796875,0.0010174050003115553,0.001173566000034043,0.0021909710003455984,258764,0,33.15442826575239,0.9156612496646805,False
