timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,mask_ref_source,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-09-02T22:03:36.966,pi-test-01,img_6073,ADRES,E,19.651,0.6923,0.4949,0.6621,sam_uploaded,5814.811,32560,102946,8.95
2026-09-02T22:03:49.600,pi-test-01,img_6074,ADRES,Q,23.299,0.8261,0.4956,0.6627,sam_uploaded,6203.288,32560,167505,5.5
2026-09-02T22:03:49.600,pi-test-01,img_6074,ADRES,E,19.615,0.6925,0.4956,0.6627,sam_uploaded,5831.034,32560,103097,8.94
2026-09-02T22:04:02.164,pi-test-01,img_6075,ADRES,Q,23.3,0.827,0.5116,0.6769,sam_uploaded,6076.137,32560,175710,5.25
2026-09-02T22:04:02.164,pi-test-01,img_6075,ADRES,E,19.627,0.6938,0.5116,0.6769,sam_uploaded,5816.73,32560,106671,8.64
2026-09-02T22:04:14.767,pi-test-01,img_6076,ADRES,Q,23.31,0.8269,0.4887,0.6566,sam_uploaded,6115.98,32560,173688,5.31
2026-09-02T22:04:14.767,pi-test-01,img_6076,ADRES,E,19.632,0.6932,0.4887,0.6566,sam_uploaded,5831.699,32560,105207,8.76
2026-09-02T22:04:22.616,pi-test-01,img_6077,ADRES,Q,24.27,0.8272,0.6924,0.8182,sam_uploaded,4094.85,32560,86787,10.62
2026-09-02T22:04:22.616,pi-test-01,img_6077,ADRES,E,20.48,0.7662,0.6924,0.8182,sam_uploaded,3248.856,32560,47497,19.4
2026-09-02T22:04:30.549,pi-test-01,img_6078,ADRES,Q,24.242,0.8283,0.4578,0.6281,sam_uploaded,4111.408,32560,87622,10.52
2026-09-02T22:04:30.549,pi-test-01,img_6078,ADRES,E,20.479,0.7653,0.4578,0.6281,sam_uploaded,3257.688,32560,47436,19.43
2026-09-02T22:04:38.500,pi-test-01,img_6079,ADRES,Q,24.349,0.8298,0.6876,0.8149,sam_uploaded,4140.594,32560,88973,10.36
2026-09-02T22:04:38.500,pi-test-01,img_6079,ADRES,E,20.548,0.7693,0.6876,0.8149,sam_uploaded,3305.42,32560,48221,19.11
2026-09-02T22:04:46.461,pi-test-01,img_6080,ADRES,Q,24.304,0.8291,0.4664,0.6361,sam_uploaded,4157.841,32560,89050,10.35
2026-09-02T22:04:46.461,pi-test-01,img_6080,ADRES,E,20.53,0.77,0.4664,0.6361,sam_uploaded,3324.883,32560,48346,19.06
2026-09-02T22:04:58.858,pi-test-01,img_6081,ADRES,Q,22.319,0.7908,0.5257,0.6892,sam_uploaded,6206.583,32560,141735,6.5
2026-09-02T22:04:58.858,pi-test-01,img_6081,ADRES,E,19.078,0.6722,0.5257,0.6892,sam_uploaded,5569.813,32560,91327,10.09
2026-09-02T22:05:11.230,pi-test-01,img_6082,ADRES,Q,22.251,0.7936,0.533,0.6954,sam_uploaded,6172.765,32560,147570,6.25
2026-09-02T22:05:11.230,pi-test-01,img_6082,ADRES,E,19.005,0.668,0.533,0.6954,sam_uploaded,5665.187,32560,92662,9.95
2026-09-02T22:05:22.807,pi-test-01,img_6083,ADRES,Q,22.421,0.7971,0.5185,0.6829,sam_uploaded,5562.193,32560,163162,5.65
2026-09-02T22:05:22.807,pi-test-01,img_6083,ADRES,E,19.176,0.6842,0.5185,0.6829,sam_uploaded,5470.806,32560,98996,9.31
2026-09-02T22:05:34.352,pi-test-01,img_6084,ADRES,Q,22.412,0.7964,0.5526,0.7119,sam_uploaded,5584.178,32560,161109,5.72
2026-09-02T22:05:34.352,pi-test-01,img_6084,ADRES,E,19.174,0.683,0.5526,0.7119,sam_uploaded,5412.532,32560,98439,9.36
2026-09-02T22:05:48.609,pi-test-01,img_6085,ADRES,Q,23.513,0.8313,0.5959,0.7468,sam_uploaded,7134.966,32560,159482,5.78
2026-09-02T22:05:48.609,pi-test-01,img_6085,ADRES,E,19.868,0.6879,0.5959,0.7468,sam_uploaded,6413.794,32560,103587,8.9
2026-09-02T22:06:02.599,pi-test-01,img_6086,ADRES,Q,23.491,0.8346,0.5787,0.7331,sam_uploaded,7072.163,32560,163813,5.63
2026-09-02T22:06:02.599,pi-test-01,img_6086,ADRES,E,19.819,0.6842,0.5787,0.7331,sam_uploaded,6340.498,32560,103806,8.88
2026-09-02T22:06:16.539,pi-test-01,img_6087,ADRES,Q,23.658,0.8375,0.6074,0.7558,sam_uploaded,6920.455,32560,170167,5.42
2026-09-02T22:06:16.539,pi-test-01,img_6087,ADRES,E,20.029,0.699,0.6074,0.7558,sam_uploaded,6400.611,32560,106069,8.69
2026-09-02T22:06:30.426,pi-test-01,img_6088,ADRES,Q,23.618,0.8374,0.5616,0.7192,sam_uploaded,6849.678,32560,172352,5.35
2026-09-02T22:06:30.426,pi-test-01,img_6088,ADRES,E,19.986,0.6999,0.5616,0.7192,sam_uploaded,6419.637,32560,106564,8.65
2026-09-02T22:06:37.991,pi-test-01,img_6089,ADRES,Q,24.044,0.8261,0.7341,0.8467,sam_uploaded,3939.65,32560,81843,11.26
