timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim,psnr_db_veg,ssim_veg,psnr_db_bg,ssim_bg
1788502854.8450458,algo/jpeg-qveg-qbg-4x1x4,img_0032,TEST,2781516,289080,9.621959319219593,True,0.0,0.0,0.0,0.0438690185546875,10290.935277938843,10308.568239212036,1000000000,55.306,165.12890625,0.0,37.582728392098836,0.9336016720712408,37.656937018947616,0.9339854397770043,34.93278678620231,0.913603265653586
1788502867.1366656,algo/jpeg-qveg-qbg-4x1x4,img_0033,TEST,2798989,292058,9.583675160413343,True,0.0,0.0,0.0,0.04601478576660156,10314.69178199768,10332.393646240234,1000000000,54.768,170.07421875,0.0,37.48230498750603,0.9328567985461124,37.579773335416775,0.9333340852172203,34.50495807185283,0.9107630289014206
1788502879.217444,algo/jpeg-qveg-qbg-4x1x4,img_0034,TEST,2787472,289636,9.624052258697123,True,0.0,0.0,0.0,0.04673004150390625,10306.029796600342,10324.591636657715,1000000000,54.768,164.75,0.0,37.58920350017554,0.9333014503702208,37.678979335413054,0.9337711161802446,34.82435854147131,0.9119522396584808
1788502891.2838042,algo/jpeg-qveg-qbg-4x1x4,img_0035,TEST,2670690,278546,9.587967517034889,True,0.0,0.0,0.0,0.04482269287109375,10288.049697875977,10304.160594940186,1000000000,55.306,175.41796875,0.0,36.936647526771566,0.9337335224503548,37.57898004908031,0.9388307321385954,34.56802562508117,0.9064930390457274
1788502903.3737946,algo/jpeg-qveg-qbg-4x1x4,img_0036,TEST,2821360,297710,9.47687346746834,True,0.0,0.0,0.0,0.0476837158203125,10316.781044006348,10333.818197250366,1000000000,55.306,172.34375,0.0,36.77176944271651,0.9327318165412355,37.14639671327761,0.9358209811050431,34.02489299021722,0.8989978512184656
1788502915.4501872,algo/jpeg-qveg-qbg-4x1x4,img_0037,TEST,2840560,298375,9.520100544616673,True,0.0,0.0,0.0,0.046253204345703125,10291.626691818237,10308.855056762695,1000000000,54.768,180.16015625,0.0,36.779286173839076,0.9323513995940919,37.129057907832255,0.9357303615450427,34.28566323636941,0.8978927861274771
1788502927.4819655,algo/jpeg-qveg-qbg-4x1x4,img_0038,TEST,2949832,317050,9.303996215108027,True,0.0,0.0,0.0,0.04696846008300781,10309.31305885315,10326.830625534058,1000000000,55.844,176.890625,0.0,36.39244181557487,0.931714549118514,36.54123468689492,0.9346631724597403,35.50352001374514,0.9113207562060683
1788502939.5805616,algo/jpeg-qveg-qbg-4x1x4,img_0039,TEST,2972871,318701,9.328088082560143,True,0.0,0.0,0.0,0.046253204345703125,10322.707176208496,10340.165138244629,1000000000,55.844,180.75,0.0,36.354479605984885,0.9311579918289669,36.52916370730086,0.9342366925872962,35.233382525575976,0.907628354187119
1788502951.7026882,algo/jpeg-qveg-qbg-4x1x4,img_0040,TEST,2971494,316495,9.388754956634386,True,0.0,0.0,0.0,0.049591064453125,10301.517724990845,10319.959163665771,1000000000,55.306,167.7109375,0.0,36.37929419560733,0.9307235774442909,36.54791960366805,0.9342249954752591,35.40334476084059,0.9070165512872533
1788502963.8223035,algo/jpeg-qveg-qbg-4x1x4,img_0041,TEST,2938246,292752,10.036638519975952,True,0.0,0.0,0.0,0.04887580871582031,10324.764728546143,10343.373537063599,1000000000,55.306,169.79296875,0.0,35.35588124436008,0.9199575320496928,35.95029604212637,0.9330912544186508,34.50001074360402,0.8973233865271272
1788502975.8736672,algo/jpeg-qveg-qbg-4x1x4,img_0042,TEST,2952160,297418,9.925962786381456,True,0.0,0.0,0.0,0.04482269287109375,10284.063339233398,10302.65998840332,1000000000,55.306,172.84375,0.0,35.484369619126404,0.9221243959478288,36.05172381312923,0.9338991586562752,34.54528031936493,0.898783208786147
1788502987.8702605,algo/jpeg-qveg-qbg-4x1x4,img_0043,TEST,2924345,291626,10.027723865498961,True,0.0,0.0,0.0,0.049591064453125,10274.37424659729,10293.208122253418,1000000000,55.844,167.91796875,0.0,35.41486665970865,0.9199404563779022,35.95383294826242,0.9326864337006843,34.64313146551677,0.8984771222815781
1788503000.0169964,algo/jpeg-qveg-qbg-4x1x4,img_0044,TEST,2886007,287949,10.022632480057233,True,0.0,0.0,0.0,0.0514984130859375,10270.828008651733,10290.007591247559,1000000000,55.306,172.66015625,0.0,36.14796913576152,0.9233805313269219,36.47732043203352,0.9318312908039393,35.37438236411495,0.9006272979962714
1788503012.1305792,algo/jpeg-qveg-qbg-4x1x4,img_0045,TEST,2844416,284071,10.01304603426608,True,0.0,0.0,0.0,0.04792213439941406,10294.005870819092,10314.590215682983,1000000000,55.306,179.6640625,0.0,36.23271550052471,0.924796134442761,36.65054395579592,0.9336459090965908,35.2986377684583,0.9015253488514515
1788503024.2172124,algo/jpeg-qveg-qbg-4x1x4,img_0046,TEST,2893702,293376,9.8634584969459,True,0.0,0.0,0.0,0.04673004150390625,10324.759244918823,10344.672441482544,1000000000,55.844,170.72265625,0.0,35.892519346874984,0.9228566313887919,36.2121208188302,0.930480247970431,35.11699114453351,0.9017917385430536
1788503036.2782822,algo/jpeg-qveg-qbg-4x1x4,img_0047,TEST,2836834,283103,10.020501372292063,True,0.0,0.0,0.0,0.04673004150390625,10283.975839614868,10303.686141967773,1000000000,55.844,168.0703125,0.0,36.25498816066561,0.9239572105051469,36.565944392454256,0.9327573316637935,35.77307122811868,0.9088579855814466
1788503048.384582,algo/jpeg-qveg-qbg-4x1x4,img_0048,TEST,2887634,285611,10.110373900164909,True,0.0,0.0,0.0,0.13637542724609375,10287.387609481812,10306.974172592163,1000000000,55.844,171.93359375,0.0,36.16489467010296,0.922689276572322,36.39076643488735,0.9314788803451003,35.841595809722385,0.9091531952178674
1788503060.4339473,algo/jpeg-qveg-qbg-4x1x4,img_0049,TEST,2900660,283552,10.229728585938382,True,0.0,0.0,0.0,0.046253204345703125,10289.897680282593,10309.2782497406,1000000000,55.306,167.94140625,0.0,36.190987689358415,0.9222012673539877,36.24132636543055,0.9307866540040988,36.12131301241557,0.9100283275265378
1788503072.5137095,algo/jpeg-qveg-qbg-4x1x4,img_0050,TEST,2740130,269393,10.171496661011979,True,0.0,0.0,0.0,0.04792213439941406,10285.893440246582,10304.818630218506,1000000000,55.844,174.0078125,0.0,36.855977921141466,0.92559140317465,36.7637052703603,0.927049088562887,37.10200498371218,0.9218260466692071
